timestamp,FA,F1,F2,F3,F4,F5,F6,F7,F8,CA,C1,C2,C3,C4,C5,C6,C7,C8,PA,P1,P2,P3,P4,P5,P6,P7,P8,Radio-Flux-10.7cm,SESC-Sunspot-Number,Sunspot-Area-10E-6-Hemis.,New-Regions,Stanfor-Solar-Mean-Field,GOES15-X-Ray-Bkgd-Flux,X-Ray-C,X-Ray-M,X-Ray-X,X-Ray-S,Optical-1,Optical-2,Optical-3
2014-07-09,8.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,9.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,7.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,198.0,183.0,2230.0,0.0,-999.0,21.0,5.0,1.0,0.0,29.0,2.0,0.0,0.0
2014-07-10,11.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,9.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,8.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,177.0,159.0,1790.0,1.0,-999.0,19.2,3.0,1.0,0.0,12.0,1.0,0.0,0.0
2014-07-11,7.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,166.0,166.0,1490.0,1.0,-999.0,19.5,3.0,0.0,0.0,16.0,0.0,0.0,0.0
2014-07-12,7.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,20.0,2.0,4.0,4.0,4.0,5.0,3.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,145.0,145.0,1420.0,0.0,-999.0,18.0,4.0,0.0,0.0,22.0,0.0,0.0,0.0
2014-07-13,6.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,127.0,102.0,660.0,0.0,-999.0,15.9,5.0,0.0,0.0,3.0,1.0,0.0,0.0
2014-07-14,10.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,9.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,109.0,70.0,370.0,0.0,-999.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-07-15,10.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,7.0,2.0,2.0,2.0,3.0,3.0,1.0,0.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,101.0,25.0,20.0,0.0,-999.0,12.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-16,5.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,92.0,11.0,10.0,0.0,-999.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-17,6.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,89.0,0.0,0.0,0.0,-999.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-18,4.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,89.0,26.0,30.0,2.0,-999.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-19,3.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,86.0,27.0,30.0,0.0,-999.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-20,4.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,87.0,17.0,40.0,1.0,-999.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-21,5.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,90.0,16.0,70.0,0.0,-999.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-22,6.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,93.0,40.0,180.0,2.0,-999.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-23,7.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,99.0,55.0,180.0,1.0,-999.0,12.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
2014-07-24,6.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,104.0,55.0,280.0,0.0,-999.0,12.5,1.0,0.0,0.0,3.0,1.0,0.0,0.0
2014-07-25,9.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,107.0,65.0,220.0,0.0,-999.0,12.8,1.0,0.0,0.0,2.0,1.0,0.0,0.0
2014-07-26,9.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,11.0,1.0,2.0,4.0,4.0,2.0,1.0,2.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,117.0,76.0,240.0,3.0,-999.0,14.2,4.0,0.0,0.0,6.0,0.0,0.0,0.0
2014-07-27,6.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,121.0,110.0,380.0,2.0,-999.0,14.3,2.0,0.0,0.0,6.0,0.0,0.0,0.0
2014-07-28,12.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,1.0,11.0,1.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,9.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,132.0,143.0,540.0,1.0,-999.0,15.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0
2014-07-29,6.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,142.0,160.0,890.0,2.0,-999.0,15.1,8.0,0.0,0.0,7.0,0.0,0.0,0.0
2014-07-30,7.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,152.0,145.0,900.0,0.0,-999.0,17.1,5.0,0.0,0.0,2.0,1.0,0.0,0.0
2014-07-31,7.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,156.0,139.0,860.0,1.0,-999.0,16.7,6.0,1.0,0.0,5.0,0.0,0.0,0.0
2014-08-01,14.0,2.0,2.0,1.0,3.0,4.0,2.0,3.0,4.0,10.0,2.0,2.0,1.0,4.0,2.0,1.0,3.0,2.0,10.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,168.0,165.0,890.0,0.0,-999.0,18.2,2.0,2.0,0.0,15.0,2.0,0.0,0.0
2014-08-02,12.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,23.0,3.0,3.0,3.0,5.0,4.0,5.0,2.0,2.0,11.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,156.0,178.0,850.0,2.0,-999.0,17.8,4.0,0.0,0.0,14.0,0.0,0.0,0.0
2014-08-03,7.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,7.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,152.0,152.0,680.0,0.0,-999.0,16.3,7.0,0.0,0.0,13.0,1.0,0.0,0.0
2014-08-04,15.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,15.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,12.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,139.0,111.0,540.0,0.0,-999.0,15.5,4.0,0.0,0.0,9.0,0.0,0.0,0.0
2014-08-05,12.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,21.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,2.0,10.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,139.0,93.0,450.0,0.0,-999.0,15.4,4.0,0.0,0.0,7.0,0.0,0.0,0.0
2014-08-06,7.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,14.0,2.0,3.0,4.0,4.0,4.0,1.0,1.0,0.0,7.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,137.0,119.0,480.0,1.0,-999.0,14.8,1.0,0.0,0.0,5.0,0.0,0.0,0.0
2014-08-07,6.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,10.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,6.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,136.0,158.0,570.0,0.0,-999.0,16.0,3.0,0.0,0.0,21.0,0.0,0.0,0.0
2014-08-08,9.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,12.0,2.0,3.0,3.0,5.0,2.0,0.0,1.0,0.0,8.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,123.0,101.0,570.0,1.0,-999.0,14.8,4.0,0.0,0.0,6.0,1.0,0.0,0.0
2014-08-09,4.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,6.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,113.0,111.0,460.0,1.0,-999.0,13.9,1.0,0.0,0.0,9.0,0.0,0.0,0.0
2014-08-10,9.0,1.0,0.0,2.0,2.0,3.0,2.0,4.0,2.0,5.0,1.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,9.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,108.0,64.0,320.0,0.0,-999.0,13.4,1.0,0.0,0.0,9.0,0.0,0.0,0.0
2014-08-11,7.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,105.0,82.0,400.0,2.0,-999.0,13.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0
2014-08-12,11.0,3.0,2.0,0.0,2.0,3.0,3.0,3.0,3.0,8.0,3.0,2.0,0.0,2.0,1.0,2.0,2.0,3.0,12.0,3.0,2.0,1.0,2.0,1.0,3.0,4.0,4.0,104.0,80.0,340.0,1.0,-999.0,12.8,0.0,0.0,0.0,7.0,0.0,0.0,0.0
2014-08-13,8.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,12.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,103.0,68.0,290.0,0.0,-999.0,13.2,0.0,0.0,0.0,8.0,0.0,0.0,0.0
2014-08-14,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,103.0,108.0,340.0,4.0,-999.0,12.5,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2014-08-15,6.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,113.0,119.0,420.0,1.0,-999.0,13.3,4.0,0.0,0.0,25.0,1.0,0.0,0.0
2014-08-16,4.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,112.0,99.0,500.0,1.0,-999.0,13.5,2.0,0.0,0.0,7.0,0.0,0.0,0.0
2014-08-17,9.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,9.0,1.0,1.0,0.0,1.0,5.0,3.0,0.0,0.0,7.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,115.0,121.0,640.0,1.0,-999.0,13.3,1.0,0.0,0.0,10.0,0.0,0.0,0.0
2014-08-18,5.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,111.0,92.0,510.0,0.0,-999.0,12.7,2.0,0.0,0.0,9.0,1.0,0.0,0.0
2014-08-19,14.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,5.0,11.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,4.0,17.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,6.0,111.0,84.0,460.0,0.0,-999.0,12.6,1.0,0.0,0.0,5.0,0.0,0.0,0.0
2014-08-20,7.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,118.0,89.0,320.0,1.0,-999.0,13.8,9.0,0.0,0.0,7.0,1.0,0.0,0.0
2014-08-21,12.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,27.0,2.0,3.0,4.0,6.0,5.0,4.0,2.0,2.0,11.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,128.0,128.0,450.0,1.0,-999.0,15.8,9.0,1.0,0.0,10.0,0.0,0.0,0.0
2014-08-22,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,126.0,139.0,660.0,1.0,-999.0,15.3,9.0,1.0,0.0,11.0,3.0,1.0,0.0
2014-08-23,8.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,132.0,124.0,800.0,1.0,-999.0,15.0,7.0,0.0,0.0,18.0,2.0,0.0,0.0
2014-08-24,5.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,141.0,128.0,890.0,0.0,-999.0,15.9,7.0,1.0,0.0,14.0,1.0,1.0,0.0
2014-08-25,4.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,135.0,112.0,810.0,0.0,-999.0,14.8,4.0,2.0,0.0,10.0,1.0,0.0,0.0
2014-08-26,5.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,128.0,81.0,710.0,0.0,-999.0,14.8,4.0,0.0,0.0,5.0,0.0,0.0,0.0
2014-08-27,19.0,1.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,46.0,1.0,3.0,5.0,5.0,6.0,6.0,6.0,3.0,20.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,123.0,82.0,670.0,0.0,-999.0,14.2,3.0,0.0,0.0,9.0,0.0,0.0,0.0
2014-08-28,17.0,3.0,5.0,4.0,3.0,2.0,3.0,2.0,1.0,39.0,3.0,5.0,5.0,6.0,5.0,5.0,3.0,2.0,21.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0,119.0,78.0,610.0,1.0,-999.0,13.5,3.0,0.0,0.0,10.0,1.0,0.0,0.0
2014-08-29,20.0,3.0,4.0,3.0,4.0,4.0,1.0,3.0,4.0,37.0,3.0,4.0,5.0,7.0,4.0,3.0,2.0,3.0,21.0,3.0,4.0,3.0,5.0,3.0,2.0,3.0,4.0,120.0,73.0,470.0,1.0,-999.0,13.5,6.0,0.0,0.0,5.0,0.0,0.0,0.0
2014-08-30,11.0,3.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,30.0,3.0,4.0,3.0,6.0,6.0,2.0,2.0,2.0,15.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,123.0,64.0,560.0,0.0,-999.0,14.6,8.0,0.0,0.0,22.0,0.0,0.0,0.0
2014-08-31,13.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,4.0,21.0,1.0,1.0,4.0,6.0,4.0,2.0,2.0,3.0,15.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,125.0,90.0,680.0,0.0,-999.0,15.1,9.0,0.0,0.0,9.0,1.0,0.0,0.0
2014-09-01,12.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,27.0,3.0,3.0,3.0,6.0,5.0,4.0,2.0,2.0,11.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,127.0,94.0,640.0,0.0,-999.0,14.5,4.0,0.0,0.0,7.0,0.0,0.0,0.0
2014-09-02,10.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,18.0,2.0,2.0,3.0,4.0,5.0,4.0,2.0,2.0,10.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,136.0,105.0,650.0,1.0,-999.0,21.2,5.0,0.0,0.0,7.0,0.0,0.0,0.0
2014-09-03,11.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,17.0,2.0,3.0,5.0,5.0,2.0,2.0,1.0,1.0,10.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,138.0,92.0,560.0,1.0,-999.0,21.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
2014-09-04,7.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,16.0,2.0,2.0,5.0,5.0,3.0,1.0,0.0,1.0,7.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,146.0,136.0,1060.0,3.0,-999.0,21.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0
2014-09-05,10.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,16.0,1.0,2.0,3.0,5.0,4.0,3.0,2.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,144.0,124.0,1350.0,1.0,-999.0,19.1,6.0,0.0,0.0,2.0,1.0,0.0,0.0
2014-09-06,7.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,8.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,9.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,157.0,170.0,1380.0,3.0,-999.0,21.1,6.0,1.0,0.0,9.0,1.0,0.0,0.0
2014-09-07,10.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,0.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,151.0,154.0,1210.0,1.0,-999.0,19.8,6.0,0.0,0.0,9.0,0.0,0.0,0.0
2014-09-08,7.0,0.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,164.0,158.0,1110.0,0.0,-999.0,18.8,4.0,1.0,0.0,16.0,1.0,0.0,0.0
2014-09-09,8.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,159.0,162.0,1120.0,0.0,-999.0,21.1,1.0,0.0,0.0,4.0,1.0,0.0,0.0
2014-09-10,9.0,1.0,0.0,0.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,9.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,160.0,161.0,1070.0,0.0,-999.0,17.6,1.0,0.0,1.0,12.0,0.0,1.0,0.0
2014-09-11,16.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,20.0,2.0,3.0,5.0,5.0,4.0,1.0,1.0,2.0,12.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,151.0,164.0,870.0,2.0,-999.0,18.7,4.0,2.0,0.0,6.0,0.0,0.0,0.0
2014-09-12,35.0,5.0,4.0,2.0,4.0,3.0,5.0,4.0,6.0,37.0,4.0,5.0,3.0,4.0,4.0,6.0,4.0,5.0,44.0,5.0,5.0,2.0,3.0,2.0,6.0,5.0,7.0,152.0,157.0,790.0,1.0,-999.0,16.9,8.0,0.0,0.0,8.0,1.0,0.0,0.0
2014-09-13,13.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,8.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,13.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,145.0,165.0,550.0,0.0,-999.0,16.5,9.0,0.0,0.0,12.0,0.0,0.0,0.0
2014-09-14,3.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,139.0,120.0,550.0,1.0,-999.0,17.2,2.0,1.0,0.0,3.0,0.0,1.0,0.0
2014-09-15,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,133.0,92.0,350.0,0.0,-999.0,15.7,4.0,0.0,0.0,9.0,0.0,0.0,0.0
2014-09-16,7.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,133.0,85.0,290.0,0.0,-999.0,15.5,5.0,0.0,0.0,3.0,0.0,0.0,0.0
2014-09-17,4.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,125.0,91.0,330.0,3.0,-999.0,16.1,7.0,0.0,0.0,5.0,0.0,0.0,0.0
2014-09-18,7.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,120.0,75.0,230.0,0.0,-999.0,15.3,4.0,1.0,0.0,5.0,0.0,0.0,0.0
2014-09-19,23.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,2.0,32.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,22.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,2.0,122.0,91.0,250.0,1.0,-999.0,14.8,4.0,0.0,0.0,2.0,0.0,0.0,0.0
2014-09-20,4.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,6.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,6.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,119.0,75.0,300.0,2.0,-999.0,14.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-21,7.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,124.0,72.0,590.0,0.0,-999.0,14.9,3.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-09-22,9.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,16.0,1.0,2.0,3.0,4.0,5.0,3.0,2.0,2.0,9.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,130.0,87.0,670.0,1.0,-999.0,14.7,1.0,0.0,0.0,2.0,0.0,0.0,0.0
2014-09-23,9.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,18.0,1.0,1.0,3.0,5.0,5.0,3.0,2.0,2.0,11.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,138.0,90.0,830.0,0.0,-999.0,15.7,1.0,1.0,0.0,4.0,0.0,1.0,0.0
2014-09-24,19.0,3.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,57.0,4.0,5.0,6.0,7.0,6.0,5.0,3.0,3.0,25.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,145.0,76.0,590.0,0.0,-999.0,16.1,3.0,0.0,0.0,5.0,1.0,0.0,0.0
2014-09-25,13.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,18.0,3.0,3.0,3.0,5.0,4.0,2.0,2.0,2.0,13.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,158.0,139.0,690.0,3.0,-999.0,21.0,3.0,0.0,0.0,25.0,0.0,0.0,0.0
2014-09-26,12.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,37.0,3.0,2.0,3.0,6.0,6.0,6.0,3.0,2.0,14.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,170.0,203.0,1020.0,0.0,-999.0,21.1,7.0,0.0,0.0,22.0,2.0,0.0,0.0
2014-09-27,12.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,32.0,3.0,5.0,6.0,5.0,4.0,4.0,2.0,2.0,15.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,181.0,159.0,1180.0,1.0,-999.0,21.0,4.0,1.0,0.0,12.0,0.0,0.0,0.0
